page_path,total_views,total_users,avg_engagement_time_sec,total_events,total_sessions,new_users_count,article_title,writer_name,category_main,category_sub,publishing_datetime,likes_count,comments_count,new_user_ratio_str,bounce_rate_str,scroll_90_count
/news/view/1065578800955482,328,280,51.14642857,1171,284,272,"파르나스 호텔 제주, 겨울 미식 프로모션",이정호,호텔,이벤트,2025-12-05 12:53,123,10,97.10%,0.00%,150
/news/view/1065595247701264,328,271,15.00369004,1125,275,254,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,김철호,인터뷰,스타,2025-11-29 12:53,41,11,93.70%,0.00%,224
/news/view/1065566888585560,328,208,27.03846154,977,201,170,[맛집탐방] 줄 서는 성수동 베이글 맛집,오요리,맛집,핫플,2025-11-15 7:53,43,29,81.70%,0.00%,213
/news/view/1065571779938863,327,262,31.66030534,1062,260,226,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",오요리,Chef,인터뷰,2025-11-18 17:53,67,13,86.30%,0.00%,185
/news/view/1065555538304210,326,231,47.1038961,1061,256,205,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,오요리,인터뷰,스타,2025-11-22 18:53,110,0,88.70%,0.00%,152
/news/view/1065597755156708,325,286,34.51748252,1184,286,274,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이정호,호텔,프로모션,2025-11-12 12:53,127,29,95.80%,0.00%,204
/news/view/1065618138434190,324,298,10.61409396,1216,302,291,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,조용수,라이프,제철,2025-11-21 0:53,99,27,97.70%,0.00%,167
/news/view/1065607807575069,324,284,14.99647887,1208,288,279,[맛집탐방] 줄 서는 성수동 베이글 맛집,이경엽,맛집,핫플,2025-12-03 22:53,33,16,98.20%,0.00%,167
/news/view/1065580273631007,319,261,24.24137931,1097,260,226,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,안정미,라이프,제철,2025-11-23 19:53,74,23,86.60%,0.00%,223
/news/view/1065562265434587,318,135,23.92592593,761,156,107,"파르나스 호텔 제주, 겨울 미식 프로모션",조용수,호텔,이벤트,2025-11-27 6:53,93,27,79.30%,0.00%,150
/news/view/1065544260045940,317,269,11.15613383,1050,276,261,"파르나스 호텔 제주, 겨울 미식 프로모션",오요리,호텔,이벤트,2025-11-12 20:53,45,13,97.00%,0.00%,129
/news/view/1065584662730150,316,290,25.9,1185,296,281,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,김철호,이슈,산업,2025-11-13 1:53,39,0,96.90%,0.00%,189
/news/view/1065571267503392,315,275,72.89090909,1182,277,268,[이슈] 2025 식품 외식 산업 전망 '푸드테크',조용수,이슈,트렌드,2025-12-05 6:53,70,3,97.50%,0.00%,200
/news/view/1065591442323901,315,273,13.36630037,1158,278,268,[이슈] 2025 식품 외식 산업 전망 '푸드테크',안정미,이슈,트렌드,2025-11-19 23:53,113,3,98.20%,0.00%,176
/news/view/1065592904285874,314,285,31.39298246,1181,299,274,"파르나스 호텔 제주, 겨울 미식 프로모션",이경엽,호텔,이벤트,2025-11-29 1:53,115,3,96.10%,0.00%,155
/news/view/1065615744897567,311,152,22.19736842,750,185,100,[맛집탐방] 줄 서는 성수동 베이글 맛집,조용수,맛집,핫플,2025-11-14 9:53,110,17,65.80%,0.00%,127
/news/view/1065570946238909,311,241,24.43568465,1047,254,218,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이정호,호텔,프로모션,2025-12-06 9:53,91,21,90.50%,0.00%,194
/news/view/1065590179569327,309,262,12.76717557,1098,267,255,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이경엽,Chef,인터뷰,2025-12-08 21:53,67,12,97.30%,0.00%,211
/news/view/1065602460039849,308,178,42.65730337,939,209,176,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이정호,호텔,프로모션,2025-11-19 4:53,132,16,98.90%,0.00%,178
/news/view/1065579218036017,307,181,45.55801105,890,198,150,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이정호,건강,식자재,2025-12-05 7:53,143,3,82.90%,0.00%,169
/news/view/1065584087318175,307,266,20.30827068,1104,287,259,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이정호,인터뷰,스타,2025-11-15 8:53,52,26,97.40%,0.00%,205
/news/view/1065579930445939,306,250,50.176,1078,245,227,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,이경엽,이슈,산업,2025-11-11 12:53,82,23,90.80%,0.00%,160
/news/view/1065613755382082,302,160,100.2625,868,187,130,"파르나스 호텔 제주, 겨울 미식 프로모션",오요리,호텔,이벤트,2025-12-06 7:53,12,11,81.20%,0.00%,186
/news/view/1065569389508547,302,256,11.5625,1085,257,255,[맛집탐방] 줄 서는 성수동 베이글 맛집,이정호,맛집,핫플,2025-11-26 22:53,17,19,99.60%,0.00%,208
/news/view/1065576699042224,300,274,23.73722628,1109,276,271,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이정호,건강,식자재,2025-12-08 11:53,44,19,98.90%,0.00%,156
/news/view/1065622268905976,300,239,42.12133891,952,219,182,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이경엽,Chef,인터뷰,2025-11-24 18:53,129,12,76.20%,0.00%,204
/news/view/1065602050812124,298,260,36.34230769,1027,254,170,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,김철호,이슈,산업,2025-12-05 1:53,54,27,65.40%,0.00%,155
/news/view/1065599366857931,298,259,22.88803089,1071,273,253,"코트야드 메리어트 세종, 페스티브 시즌 운영",이경엽,호텔,시즌,2025-11-18 11:53,61,4,97.70%,0.00%,145
/news/view/1065596684566163,297,250,33.84,1028,254,223,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,조용수,건강,식자재,2025-11-15 2:53,98,20,89.20%,0.00%,146
/news/view/1065584789759714,297,176,34.36363636,832,177,166,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",오요리,Chef,인터뷰,2025-12-02 16:53,88,1,94.30%,0.00%,164
/news/view/1065576360928786,295,255,59.09803922,1074,259,215,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,조용수,인터뷰,스타,2025-11-23 22:53,64,15,84.30%,0.00%,183
/news/view/1065620373135613,295,224,25.34821429,952,219,197,[이슈] 2025 식품 외식 산업 전망 '푸드테크',안정미,이슈,트렌드,2025-11-29 3:53,82,4,87.90%,0.00%,137
/news/view/1065579041828491,294,219,39.44748858,949,226,209,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",안정미,Chef,인터뷰,2025-12-03 16:53,13,2,95.40%,0.00%,129
/news/view/1065605053162786,293,279,20.48387097,1128,280,272,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",조용수,Chef,인터뷰,2025-12-09 13:53,130,21,97.50%,0.00%,188
/news/view/1065566647170825,292,255,16.72941176,1038,260,246,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,이정호,이슈,산업,2025-11-16 14:53,11,1,96.50%,0.00%,178
/news/view/1065568589402873,291,247,43.8097166,1075,251,241,"파르나스 호텔 제주, 겨울 미식 프로모션",이경엽,호텔,이벤트,2025-11-26 0:53,136,23,97.60%,0.00%,201
/news/view/1065565155718841,291,259,32.05791506,1041,253,246,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,오요리,건강,식자재,2025-11-21 11:53,18,24,95.00%,0.00%,172
/news/view/1065579803461472,290,262,11.74045802,1072,272,246,[이슈] 2025 식품 외식 산업 전망 '푸드테크',오요리,이슈,트렌드,2025-12-09 8:53,75,3,93.90%,0.00%,132
/news/view/1065574768255306,290,255,19.25882353,1053,263,242,"코트야드 메리어트 세종, 페스티브 시즌 운영",안정미,호텔,시즌,2025-11-26 12:53,41,9,94.90%,0.00%,168
/news/view/1065575361767049,289,245,29.23265306,1045,241,236,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,안정미,라이프,제철,2025-11-18 14:53,35,3,96.30%,0.00%,182
/news/view/1065590795954711,288,147,40.84353741,769,154,112,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,조용수,라이프,제철,2025-12-04 6:53,10,7,76.20%,0.00%,129
/news/view/1065578118384834,286,250,19.12,990,237,226,"코트야드 메리어트 세종, 페스티브 시즌 운영",김철호,호텔,시즌,2025-11-24 18:53,147,3,90.40%,0.00%,168
/news/view/1065600962548586,285,190,8.026315789,757,194,175,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이경엽,호텔,프로모션,2025-12-03 7:53,22,27,92.10%,0.00%,149
/news/view/1065562950052707,284,256,21.51171875,1042,254,241,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,안정미,라이프,제철,2025-12-04 19:53,19,26,94.10%,0.00%,176
/news/view/1065620925063310,283,251,24.2749004,1011,248,228,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,김철호,이슈,산업,2025-12-02 16:53,129,1,90.80%,0.00%,146
/news/view/1065594927013948,281,247,24.76923077,998,257,232,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,안정미,이슈,산업,2025-11-29 7:53,40,28,93.90%,0.00%,161
/news/view/1065564265370095,280,246,41.05284553,1033,250,239,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이정호,인터뷰,스타,2025-11-14 0:53,119,18,97.20%,0.00%,147
/news/view/1065575416840996,279,242,11.76446281,1002,248,234,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,이정호,라이프,제철,2025-11-18 19:53,13,3,96.70%,0.00%,177
/news/view/1065604209743654,279,279,0,929,278,279,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이정호,호텔,프로모션,2025-11-24 9:53,114,3,100.00%,0.00%,179
/news/view/1065573890902674,275,246,51.01219512,987,242,195,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",안정미,호텔,프로모션,2025-11-21 6:53,114,16,79.30%,0.00%,181
/news/view/1065614884939094,275,238,24.26890756,956,240,222,[맛집탐방] 줄 서는 성수동 베이글 맛집,이경엽,맛집,핫플,2025-11-12 4:53,118,15,93.30%,0.00%,185
/news/view/1065616714199468,275,202,58.21287129,904,203,174,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이경엽,호텔,프로모션,2025-12-01 10:53,13,10,86.10%,0.00%,120
/news/view/1065579860532233,275,222,36.44144144,960,226,205,"코트야드 메리어트 세종, 페스티브 시즌 운영",김철호,호텔,시즌,2025-11-18 7:53,13,28,92.30%,0.00%,173
/news/view/1065566026045462,275,232,73.5387931,958,223,208,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,안정미,인터뷰,스타,2025-12-05 1:53,36,18,89.70%,0.00%,159
/news/view/1065583772171774,273,260,20.49615385,1052,262,259,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이정호,건강,식자재,2025-11-23 6:53,111,14,99.60%,0.00%,125
/news/view/1065607302100751,273,243,28.81893004,1000,253,243,[이슈] 2025 식품 외식 산업 전망 '푸드테크',조용수,이슈,트렌드,2025-11-20 7:53,60,9,100.00%,0.00%,116
/news/view/1065571534982347,272,216,25.38425926,957,235,197,[이슈] 2025 식품 외식 산업 전망 '푸드테크',이정호,이슈,트렌드,2025-12-01 8:53,60,8,91.20%,0.00%,134
/news/view/1065576602010725,271,230,20.66956522,969,236,221,"코트야드 메리어트 세종, 페스티브 시즌 운영",이경엽,호텔,시즌,2025-11-10 20:53,26,7,96.10%,0.00%,114
/news/view/1065579254670273,269,204,75.9754902,960,225,197,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,오요리,라이프,제철,2025-11-24 16:53,90,12,96.60%,0.00%,128
/news/view/1065570545983374,268,236,31.75847458,961,239,227,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",김철호,호텔,프로모션,2025-11-16 20:53,15,7,96.20%,0.00%,174
/news/view/1065599284462603,268,226,18.65486726,912,221,193,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,오요리,이슈,산업,2025-11-29 18:53,118,11,85.40%,0.00%,152
/news/view/1065603665565582,264,154,72.11688312,769,154,112,"파르나스 호텔 제주, 겨울 미식 프로모션",이경엽,호텔,이벤트,2025-11-12 14:53,76,16,72.70%,0.00%,130
/news/view/1065578501233906,262,184,26.23913043,684,137,125,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,조용수,라이프,제철,2025-12-01 3:53,66,25,67.90%,0.00%,105
/news/view/1065598928200762,261,160,94.08125,833,182,158,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,안정미,라이프,제철,2025-11-13 12:53,126,23,98.80%,0.00%,107
/news/view/1065566966312523,261,235,38.11489362,945,223,211,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",조용수,호텔,프로모션,2025-11-13 22:53,15,6,89.80%,0.00%,111
/news/view/1065571136253532,261,243,22.98765432,978,248,237,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,이정호,인터뷰,스타,2025-11-26 7:53,29,23,97.50%,0.00%,174
/news/view/1065564900935028,261,188,12.16489362,817,191,172,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이정호,Chef,인터뷰,2025-11-14 3:53,55,24,91.50%,0.00%,151
/news/view/1065574249794759,259,232,56.22844828,931,227,211,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",김철호,호텔,프로모션,2025-11-21 4:53,90,1,90.90%,0.00%,150
/news/view/1065619279405911,258,225,40.16888889,956,232,216,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",조용수,Chef,인터뷰,2025-11-13 19:53,65,17,96.00%,0.00%,125
/news/view/1065604590516356,258,240,24.25416667,973,243,231,"파르나스 호텔 제주, 겨울 미식 프로모션",이경엽,호텔,이벤트,2025-11-14 6:53,83,29,96.20%,0.00%,141
/news/view/1065557023429745,257,220,70.60909091,888,223,154,[이슈] 2025 식품 외식 산업 전망 '푸드테크',이정호,이슈,트렌드,2025-11-13 9:53,145,20,70.00%,0.00%,155
/news/view/1065577150361697,257,220,22,922,222,205,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",이경엽,호텔,프로모션,2025-11-20 0:53,76,0,93.20%,0.00%,169
/news/view/1065581297371543,256,215,35.47906977,866,217,181,[맛집탐방] 줄 서는 성수동 베이글 맛집,오요리,맛집,핫플,2025-12-06 12:53,110,16,84.20%,0.00%,149
/news/view/1065570730816158,256,130,63.92307692,620,134,103,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",김철호,Chef,인터뷰,2025-11-14 22:53,40,22,79.20%,0.00%,105
/news/view/1065574989931866,256,229,63.87336245,944,237,222,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,이정호,이슈,산업,2025-11-24 17:53,48,28,96.90%,0.00%,116
/news/view/1065618369866835,255,234,23.2991453,958,241,226,"파르나스 호텔 제주, 겨울 미식 프로모션",안정미,호텔,이벤트,2025-12-06 17:53,84,21,96.60%,0.00%,110
/news/view/1065564546406034,255,232,25.07758621,945,240,219,"코트야드 메리어트 세종, 페스티브 시즌 운영",오요리,호텔,시즌,2025-11-21 23:53,51,16,94.40%,0.00%,124
/news/view/1065568342949067,254,105,75.00952381,637,109,97,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,조용수,인터뷰,스타,2025-12-02 23:53,93,16,92.40%,0.00%,125
/news/view/1065570805848310,253,229,22.16593886,918,230,214,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,조용수,건강,식자재,2025-11-13 19:53,71,27,93.40%,0.00%,130
/news/view/1065607037969001,253,216,24.42592593,942,223,213,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,조용수,건강,식자재,2025-11-13 23:53,120,3,98.60%,0.00%,145
/news/view/1065613518154394,253,230,24.61304348,952,232,227,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,이정호,건강,식자재,2025-11-13 20:53,98,29,98.70%,0.00%,129
/news/view/1065563124788452,253,137,28.1459854,670,149,97,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",김철호,Chef,인터뷰,2025-11-11 20:53,81,25,70.80%,0.00%,123
/news/view/1065623401127356,252,182,7.840659341,758,190,178,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,이정호,라이프,제철,2025-11-15 16:53,141,17,97.80%,0.00%,172
/news/view/1065578668595933,251,229,29.76855895,946,236,220,[인터뷰] 미슐랭 2스타 셰프가 말하는 한식,오요리,인터뷰,스타,2025-12-06 18:53,136,11,96.10%,0.00%,155
/news/view/1065577384327234,251,233,12.77253219,954,236,231,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,오요리,라이프,제철,2025-12-04 22:53,85,18,99.10%,0.00%,110
/news/view/1065571496795927,250,199,24.63316583,872,210,192,[식생활 건강] 작지만 강한 채소 '쪽파'의 효능,김철호,건강,식자재,2025-12-08 5:53,119,0,96.50%,0.00%,136
/news/view/1065614456457356,249,222,22.47297297,915,227,209,"파르나스 호텔 제주, 겨울 미식 프로모션",조용수,호텔,이벤트,2025-12-02 9:53,124,23,94.10%,0.00%,135
/news/view/1065617270540569,249,207,26.53140097,861,213,190,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",안정미,호텔,프로모션,2025-12-07 22:53,96,0,91.80%,0.00%,130
/news/view/1065553087938791,249,179,78.05027933,818,189,139,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",안정미,Chef,인터뷰,2025-11-15 16:53,126,0,77.70%,0.00%,123
/news/view/1065569366685928,249,208,13.30769231,898,221,207,"코트야드 메리어트 세종, 페스티브 시즌 운영",조용수,호텔,시즌,2025-12-08 8:53,70,2,99.50%,0.00%,151
/news/view/1065578096940068,247,219,14.76255708,900,224,218,"[해외 셰프] 비니 치미노, '모던 할머니'의 손맛",이정호,Chef,인터뷰,2025-11-26 4:53,123,22,99.50%,0.00%,149
/news/view/1065564011885408,246,231,35.32467532,917,229,225,"코트야드 메리어트 세종, 페스티브 시즌 운영",김철호,호텔,시즌,2025-12-04 9:53,74,23,97.40%,0.00%,119
/news/view/1065553115537736,246,187,27.42780749,828,210,162,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",조용수,호텔,프로모션,2025-11-10 19:53,84,9,86.60%,0.00%,158
/news/view/1065567509936645,245,226,21.90707965,929,231,220,"[호텔뉴스] 앰배서더 서울 풀만, '딸기 애프터눈 티'",오요리,호텔,프로모션,2025-11-12 19:53,48,18,97.30%,0.00%,149
/news/view/1065584575481488,245,224,11.20982143,842,216,210,"파르나스 호텔 제주, 겨울 미식 프로모션",김철호,호텔,이벤트,2025-11-22 0:53,45,8,93.80%,0.00%,167
/news/view/1065588177029886,244,198,23.66666667,818,199,175,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,안정미,라이프,제철,2025-11-23 0:53,73,0,88.40%,0.00%,113
/news/view/1065617997472437,244,222,59.88738739,885,222,170,[이슈] 2025 식품 외식 산업 전망 '푸드테크',이경엽,이슈,트렌드,2025-12-02 6:53,96,18,76.60%,0.00%,169
/news/view/1065576722303336,243,216,49.19444444,880,219,201,뉴욕 셰프들 K-푸드 배우러 샘표 연구소 찾다,이경엽,이슈,산업,2025-12-08 0:53,63,15,93.10%,0.00%,99
/news/view/1065605888580484,243,213,18.17370892,831,202,182,[Cook&Life] 과메기의 효능과 맛있게 먹는 법,김철호,라이프,제철,2025-12-03 9:53,146,26,85.40%,0.00%,122
/news/view/1065577118999070,242,178,31.51685393,784,198,170,"코트야드 메리어트 세종, 페스티브 시즌 운영",안정미,호텔,시즌,2025-12-04 16:53,76,27,95.50%,0.00%,168
